sample	strainID	count	count_correct	f	f_correct
ANC_p3_3E	HAMBI_1972	29	45	0.01875808538163	0.029126213592233
ANC_p3_3E	HAMBI_1977	13	16	0.00840879689521345	0.0103559870550162
ANC_p3_3E	HAMBI_1988	6	5	0.00388098318240621	0.00323624595469256
ANC_p3_3E	HAMBI_2159	222	374	0.14359637774903	0.242071197411003
ANC_p3_3E	HAMBI_2160	86	107	0.055627425614489	0.0692556634304207
ANC_p3_3E	HAMBI_2164	382	442	0.247089262613195	0.286084142394822
ANC_p3_3E	HAMBI_2443	0	0	0	0
ANC_p3_3E	HAMBI_2494	27	56	0.0174644243208279	0.0362459546925566
ANC_p3_3E	HAMBI_2659	595	187	0.384864165588616	0.121035598705502
ANC_p3_3E	HAMBI_2792	1	1	0.000646830530401035	0.000647249190938511
ANC_p3_3E	HAMBI_3031	12	6	0.00776196636481242	0.00388349514563107
ANC_p3_3E	HAMBI_3237	1	7	0.000646830530401035	0.00453074433656958
Cont_p3_1B	HAMBI_0006	16	3	0.098159509202454	0.0184049079754601
Cont_p3_1B	HAMBI_0097	7	6	0.0429447852760736	0.0368098159509202
Cont_p3_1B	HAMBI_0105	0	0	0	0
Cont_p3_1B	HAMBI_0262	1	0	0.00613496932515337	0
Cont_p3_1B	HAMBI_0403	4	3	0.0245398773006135	0.0184049079754601
Cont_p3_1B	HAMBI_1279	5	3	0.0306748466257669	0.0184049079754601
Cont_p3_1B	HAMBI_1287	14	46	0.0858895705521472	0.282208588957055
Cont_p3_1B	HAMBI_1292	8	26	0.049079754601227	0.159509202453988
Cont_p3_1B	HAMBI_1299	0	0	0	0
Cont_p3_1B	HAMBI_1842	2	1	0.0122699386503067	0.00613496932515337
Cont_p3_1B	HAMBI_1896	2	2	0.0122699386503067	0.0122699386503067
Cont_p3_1B	HAMBI_1972	46	47	0.282208588957055	0.288343558282209
Cont_p3_1B	HAMBI_1977	6	5	0.0368098159509202	0.0306748466257669
Cont_p3_1B	HAMBI_1988	1	1	0.00613496932515337	0.00613496932515337
Cont_p3_1B	HAMBI_2159	1	1	0.00613496932515337	0.00613496932515337
Cont_p3_1B	HAMBI_2160	1	1	0.00613496932515337	0.00613496932515337
Cont_p3_1B	HAMBI_2164	13	10	0.0797546012269939	0.0613496932515337
Cont_p3_1B	HAMBI_2443	0	0	0	0
Cont_p3_1B	HAMBI_2494	1	1	0.00613496932515337	0.00613496932515337
Cont_p3_1B	HAMBI_2659	34	7	0.208588957055215	0.0429447852760736
Cont_p3_1B	HAMBI_2792	0	0	0	0
Cont_p3_1B	HAMBI_3031	1	0	0.00613496932515337	0
Cont_p3_1B	HAMBI_3237	0	0	0	0
ANC_p1_1C	HAMBI_0006	116	21	0.0430426716141002	0.00779510022271715
ANC_p1_1C	HAMBI_0097	277	242	0.10278293135436	0.0898292501855976
ANC_p1_1C	HAMBI_0105	7	621	0.0025974025974026	0.230512249443207
ANC_p1_1C	HAMBI_0262	150	2	0.0556586270871985	0.000742390497401633
ANC_p1_1C	HAMBI_0403	109	89	0.0404452690166976	0.0330363771343727
ANC_p1_1C	HAMBI_1279	101	55	0.0374768089053803	0.0204157386785449
ANC_p1_1C	HAMBI_1287	42	136	0.0155844155844156	0.0504825538233111
ANC_p1_1C	HAMBI_1292	38	121	0.014100185528757	0.0449146250927988
ANC_p1_1C	HAMBI_1299	7	141	0.0025974025974026	0.0523385300668151
ANC_p1_1C	HAMBI_1842	203	68	0.0753246753246753	0.0252412769116555
ANC_p1_1C	HAMBI_1896	28	32	0.0103896103896104	0.0118782479584261
ANC_p1_1C	HAMBI_1972	16	16	0.00593692022263451	0.00593912397921307
ANC_p1_1C	HAMBI_1977	35	28	0.012987012987013	0.0103934669636229
ANC_p1_1C	HAMBI_1988	175	102	0.0649350649350649	0.0378619153674833
ANC_p1_1C	HAMBI_2159	86	94	0.0319109461966605	0.0348923533778768
ANC_p1_1C	HAMBI_2160	106	86	0.0393320964749536	0.0319227913882702
ANC_p1_1C	HAMBI_2164	386	291	0.143228200371058	0.108017817371938
ANC_p1_1C	HAMBI_2443	7	167	0.0025974025974026	0.0619896065330364
ANC_p1_1C	HAMBI_2494	162	220	0.0601113172541744	0.0816629547141797
ANC_p1_1C	HAMBI_2659	484	99	0.179591836734694	0.0367483296213808
ANC_p1_1C	HAMBI_2792	15	8	0.00556586270871985	0.00296956198960653
ANC_p1_1C	HAMBI_3031	144	51	0.0534322820037106	0.0189309576837416
ANC_p1_1C	HAMBI_3237	1	4	0.000371057513914657	0.00148478099480327
EVO_p8_3E	HAMBI_0006	734	199	0.43049853372434	0.116578793204452
EVO_p8_3E	HAMBI_0097	2	3	0.00117302052785924	0.00175746924428822
EVO_p8_3E	HAMBI_0105	1	132	0.000586510263929619	0.0773286467486819
EVO_p8_3E	HAMBI_0262	3	0	0.00175953079178886	0
EVO_p8_3E	HAMBI_0403	32	39	0.0187683284457478	0.0228471001757469
EVO_p8_3E	HAMBI_1279	1	1	0.000586510263929619	0.000585823081429408
EVO_p8_3E	HAMBI_1287	43	207	0.0252199413489736	0.121265377855888
EVO_p8_3E	HAMBI_1292	5	24	0.00293255131964809	0.0140597539543058
EVO_p8_3E	HAMBI_1299	0	0	0	0
EVO_p8_3E	HAMBI_1842	3	1	0.00175953079178886	0.000585823081429408
EVO_p8_3E	HAMBI_1896	95	164	0.0557184750733138	0.096074985354423
EVO_p8_3E	HAMBI_1972	43	65	0.0252199413489736	0.0380785002929115
EVO_p8_3E	HAMBI_1977	110	131	0.0645161290322581	0.0767428236672525
EVO_p8_3E	HAMBI_1988	2	2	0.00117302052785924	0.00117164616285882
EVO_p8_3E	HAMBI_2159	284	465	0.166568914956012	0.272407732864675
EVO_p8_3E	HAMBI_2160	22	27	0.0129032258064516	0.015817223198594
EVO_p8_3E	HAMBI_2164	151	169	0.0885630498533724	0.09900410076157
EVO_p8_3E	HAMBI_2443	0	0	0	0
EVO_p8_3E	HAMBI_2494	14	28	0.00821114369501466	0.0164030462800234
EVO_p8_3E	HAMBI_2659	157	48	0.0920821114369502	0.0281195079086116
EVO_p8_3E	HAMBI_2792	1	1	0.000586510263929619	0.000585823081429408
EVO_p8_3E	HAMBI_3031	2	1	0.00117302052785924	0.000585823081429408
EVO_p8_3E	HAMBI_3237	0	0	0	0
ANC_p4_2A	HAMBI_0006	2	0	0.000712250712250712	0
ANC_p4_2A	HAMBI_0097	0	0	0	0
ANC_p4_2A	HAMBI_0105	0	0	0	0
ANC_p4_2A	HAMBI_0262	1	0	0.000356125356125356	0
ANC_p4_2A	HAMBI_0403	40	40	0.0142450142450142	0.0142500890630566
ANC_p4_2A	HAMBI_1279	0	0	0	0
ANC_p4_2A	HAMBI_1287	1	4	0.000356125356125356	0.00142500890630566
ANC_p4_2A	HAMBI_1292	0	0	0	0
ANC_p4_2A	HAMBI_1299	0	0	0	0
ANC_p4_2A	HAMBI_1842	0	0	0	0
ANC_p4_2A	HAMBI_1896	0	0	0	0
ANC_p4_2A	HAMBI_1972	34	42	0.0121082621082621	0.0149625935162095
ANC_p4_2A	HAMBI_1977	2478	2408	0.882478632478632	0.85785536159601
ANC_p4_2A	HAMBI_1988	0	0	0	0
ANC_p4_2A	HAMBI_2159	222	297	0.0790598290598291	0.105806911293196
ANC_p4_2A	HAMBI_2160	5	5	0.00178062678062678	0.00178126113288208
ANC_p4_2A	HAMBI_2164	8	7	0.00284900284900285	0.00249376558603491
ANC_p4_2A	HAMBI_2443	0	0	0	0
ANC_p4_2A	HAMBI_2494	0	0	0	0
ANC_p4_2A	HAMBI_2659	17	4	0.00605413105413105	0.00142500890630566
ANC_p4_2A	HAMBI_2792	0	0	0	0
ANC_p4_2A	HAMBI_3031	0	0	0	0
ANC_p4_2A	HAMBI_3237	0	0	0	0
EVO_p6_1C	HAMBI_0006	262	64	0.170684039087948	0.0416666666666667
EVO_p6_1C	HAMBI_0097	157	184	0.10228013029316	0.119791666666667
EVO_p6_1C	HAMBI_0105	2	238	0.00130293159609121	0.154947916666667
EVO_p6_1C	HAMBI_0262	33	1	0.0214983713355049	0.000651041666666667
EVO_p6_1C	HAMBI_0403	59	65	0.0384364820846906	0.0423177083333333
EVO_p6_1C	HAMBI_1279	33	24	0.0214983713355049	0.015625
EVO_p6_1C	HAMBI_1287	18	78	0.0117263843648208	0.05078125
EVO_p6_1C	HAMBI_1292	16	68	0.0104234527687296	0.0442708333333333
EVO_p6_1C	HAMBI_1299	2	54	0.00130293159609121	0.03515625
EVO_p6_1C	HAMBI_1842	83	37	0.054071661237785	0.0240885416666667
EVO_p6_1C	HAMBI_1896	28	43	0.0182410423452769	0.0279947916666667
EVO_p6_1C	HAMBI_1972	13	18	0.00846905537459283	0.01171875
EVO_p6_1C	HAMBI_1977	21	22	0.0136807817589577	0.0143229166666667
EVO_p6_1C	HAMBI_1988	119	93	0.0775244299674267	0.060546875
EVO_p6_1C	HAMBI_2159	49	72	0.0319218241042345	0.046875
EVO_p6_1C	HAMBI_2160	57	62	0.0371335504885993	0.0403645833333333
EVO_p6_1C	HAMBI_2164	154	155	0.100325732899023	0.100911458333333
EVO_p6_1C	HAMBI_2443	3	96	0.00195439739413681	0.0625
EVO_p6_1C	HAMBI_2494	16	29	0.0104234527687296	0.0188802083333333
EVO_p6_1C	HAMBI_2659	342	94	0.222801302931596	0.0611979166666667
EVO_p6_1C	HAMBI_2792	4	3	0.00260586319218241	0.001953125
EVO_p6_1C	HAMBI_3031	63	30	0.041042345276873	0.01953125
EVO_p6_1C	HAMBI_3237	1	6	0.000651465798045603	0.00390625
EVO_p9_2E	HAMBI_0006	5	1	0.00381970970206264	0.000763941940412529
EVO_p9_2E	HAMBI_0097	0	0	0	0
EVO_p9_2E	HAMBI_0105	0	0	0	0
EVO_p9_2E	HAMBI_0262	0	0	0	0
EVO_p9_2E	HAMBI_0403	0	0	0	0
EVO_p9_2E	HAMBI_1279	0	0	0	0
EVO_p9_2E	HAMBI_1287	8	25	0.00611153552330023	0.0190985485103132
EVO_p9_2E	HAMBI_1292	0	0	0	0
EVO_p9_2E	HAMBI_1299	0	0	0	0
EVO_p9_2E	HAMBI_1842	0	0	0	0
EVO_p9_2E	HAMBI_1896	206	229	0.157372039724981	0.174942704354469
EVO_p9_2E	HAMBI_1972	1030	997	0.786860198624905	0.761650114591291
EVO_p9_2E	HAMBI_1977	7	5	0.0053475935828877	0.00381970970206264
EVO_p9_2E	HAMBI_1988	0	0	0	0
EVO_p9_2E	HAMBI_2159	43	45	0.0328495034377387	0.0343773873185638
EVO_p9_2E	HAMBI_2160	6	5	0.00458365164247517	0.00381970970206264
EVO_p9_2E	HAMBI_2164	1	1	0.000763941940412529	0.000763941940412529
EVO_p9_2E	HAMBI_2443	0	0	0	0
EVO_p9_2E	HAMBI_2494	0	0	0	0
EVO_p9_2E	HAMBI_2659	3	1	0.00229182582123759	0.000763941940412529
EVO_p9_2E	HAMBI_2792	0	0	0	0
EVO_p9_2E	HAMBI_3031	0	0	0	0
EVO_p9_2E	HAMBI_3237	0	0	0	0
EVO_p6_5C	HAMBI_0006	248	60	0.16	0.038734667527437
EVO_p6_5C	HAMBI_0097	171	199	0.110322580645161	0.128469980632666
EVO_p6_5C	HAMBI_0105	3	354	0.00193548387096774	0.228534538411879
EVO_p6_5C	HAMBI_0262	47	1	0.0303225806451613	0.000645577792123951
EVO_p6_5C	HAMBI_0403	1	1	0.000645161290322581	0.000645577792123951
EVO_p6_5C	HAMBI_1279	32	23	0.0206451612903226	0.0148482892188509
EVO_p6_5C	HAMBI_1287	20	86	0.0129032258064516	0.0555196901226598
EVO_p6_5C	HAMBI_1292	22	93	0.0141935483870968	0.0600387346675274
EVO_p6_5C	HAMBI_1299	1	27	0.000645161290322581	0.0174306003873467
EVO_p6_5C	HAMBI_1842	81	36	0.052258064516129	0.0232408005164622
EVO_p6_5C	HAMBI_1896	28	43	0.0180645161290323	0.0277598450613299
EVO_p6_5C	HAMBI_1972	2	3	0.00129032258064516	0.00193673337637185
EVO_p6_5C	HAMBI_1977	7	7	0.00451612903225806	0.00451904454486766
EVO_p6_5C	HAMBI_1988	119	92	0.0767741935483871	0.0593931568754035
EVO_p6_5C	HAMBI_2159	50	73	0.032258064516129	0.0471271788250484
EVO_p6_5C	HAMBI_2160	68	74	0.0438709677419355	0.0477727566171724
EVO_p6_5C	HAMBI_2164	124	124	0.08	0.0800516462233699
EVO_p6_5C	HAMBI_2443	2	63	0.00129032258064516	0.0406714009038089
EVO_p6_5C	HAMBI_2494	22	40	0.0141935483870968	0.025823111684958
EVO_p6_5C	HAMBI_2659	441	120	0.284516129032258	0.0774693350548741
EVO_p6_5C	HAMBI_2792	6	4	0.00387096774193548	0.0025823111684958
EVO_p6_5C	HAMBI_3031	55	26	0.0354838709677419	0.0167850225952227
EVO_p6_5C	HAMBI_3237	0	0	0	0
Neg1	HAMBI_0006	2	0	0.0181818181818182	0
Neg1	HAMBI_0097	3	3	0.0272727272727273	0.0267857142857143
Neg1	HAMBI_0105	0	0	0	0
Neg1	HAMBI_0262	2	0	0.0181818181818182	0
Neg1	HAMBI_0403	6	6	0.0545454545454545	0.0535714285714286
Neg1	HAMBI_1279	4	3	0.0363636363636364	0.0267857142857143
Neg1	HAMBI_1287	5	19	0.0454545454545455	0.169642857142857
Neg1	HAMBI_1292	5	18	0.0454545454545455	0.160714285714286
Neg1	HAMBI_1299	0	0	0	0
Neg1	HAMBI_1842	2	1	0.0181818181818182	0.00892857142857143
Neg1	HAMBI_1896	4	5	0.0363636363636364	0.0446428571428571
Neg1	HAMBI_1972	5	6	0.0454545454545455	0.0535714285714286
Neg1	HAMBI_1977	8	7	0.0727272727272727	0.0625
Neg1	HAMBI_1988	1	1	0.00909090909090909	0.00892857142857143
Neg1	HAMBI_2159	5	6	0.0454545454545455	0.0535714285714286
Neg1	HAMBI_2160	6	6	0.0545454545454545	0.0535714285714286
Neg1	HAMBI_2164	25	22	0.227272727272727	0.196428571428571
Neg1	HAMBI_2443	0	0	0	0
Neg1	HAMBI_2494	1	2	0.00909090909090909	0.0178571428571429
Neg1	HAMBI_2659	24	6	0.218181818181818	0.0535714285714286
Neg1	HAMBI_2792	0	0	0	0
Neg1	HAMBI_3031	2	1	0.0181818181818182	0.00892857142857143
Neg1	HAMBI_3237	0	0	0	0
Cont_p9_1E	HAMBI_0006	2	0	0.0392156862745098	0
Cont_p9_1E	HAMBI_0097	7	6	0.137254901960784	0.115384615384615
Cont_p9_1E	HAMBI_0105	0	0	0	0
Cont_p9_1E	HAMBI_0262	0	0	0	0
Cont_p9_1E	HAMBI_0403	5	4	0.0980392156862745	0.0769230769230769
Cont_p9_1E	HAMBI_1279	1	0	0.0196078431372549	0
Cont_p9_1E	HAMBI_1287	2	6	0.0392156862745098	0.115384615384615
Cont_p9_1E	HAMBI_1292	4	12	0.0784313725490196	0.230769230769231
Cont_p9_1E	HAMBI_1299	0	0	0	0
Cont_p9_1E	HAMBI_1842	1	0	0.0196078431372549	0
Cont_p9_1E	HAMBI_1896	5	5	0.0980392156862745	0.0961538461538462
Cont_p9_1E	HAMBI_1972	12	11	0.235294117647059	0.211538461538462
Cont_p9_1E	HAMBI_1977	1	1	0.0196078431372549	0.0192307692307692
Cont_p9_1E	HAMBI_1988	0	0	0	0
Cont_p9_1E	HAMBI_2159	4	4	0.0784313725490196	0.0769230769230769
Cont_p9_1E	HAMBI_2160	1	1	0.0196078431372549	0.0192307692307692
Cont_p9_1E	HAMBI_2164	1	1	0.0196078431372549	0.0192307692307692
Cont_p9_1E	HAMBI_2443	0	0	0	0
Cont_p9_1E	HAMBI_2494	0	0	0	0
Cont_p9_1E	HAMBI_2659	5	1	0.0980392156862745	0.0192307692307692
Cont_p9_1E	HAMBI_2792	0	0	0	0
Cont_p9_1E	HAMBI_3031	0	0	0	0
Cont_p9_1E	HAMBI_3237	0	0	0	0
ANC_p1_4B	HAMBI_0006	161	31	0.0447968836950473	0.0086230876216968
ANC_p1_4B	HAMBI_0097	380	353	0.105731775180857	0.098191933240612
ANC_p1_4B	HAMBI_0105	8	755	0.00222593210907067	0.210013908205841
ANC_p1_4B	HAMBI_0262	189	3	0.0525876460767947	0.000834492350486787
ANC_p1_4B	HAMBI_0403	138	120	0.0383973288814691	0.0333796940194715
ANC_p1_4B	HAMBI_1279	140	81	0.0389538119087368	0.0225312934631433
ANC_p1_4B	HAMBI_1287	60	206	0.01669449081803	0.0573018080667594
ANC_p1_4B	HAMBI_1292	55	186	0.0153032832498609	0.0517385257301808
ANC_p1_4B	HAMBI_1299	10	214	0.00278241513633834	0.0595271210013908
ANC_p1_4B	HAMBI_1842	265	94	0.0737340011129661	0.0261474269819193
ANC_p1_4B	HAMBI_1896	40	49	0.0111296605453534	0.0136300417246175
ANC_p1_4B	HAMBI_1972	36	39	0.010016694490818	0.0108484005563282
ANC_p1_4B	HAMBI_1977	3	3	0.000834724540901503	0.000834492350486787
ANC_p1_4B	HAMBI_1988	223	138	0.062047857540345	0.0383866481223922
ANC_p1_4B	HAMBI_2159	113	132	0.0314412910406233	0.0367176634214186
ANC_p1_4B	HAMBI_2160	151	131	0.042014468558709	0.0364394993045897
ANC_p1_4B	HAMBI_2164	611	490	0.170005564830273	0.136300417246175
ANC_p1_4B	HAMBI_2443	10	254	0.00278241513633834	0.070653685674548
ANC_p1_4B	HAMBI_2494	40	58	0.0111296605453534	0.0161335187760779
ANC_p1_4B	HAMBI_2659	716	156	0.199220923761825	0.0433936022253129
ANC_p1_4B	HAMBI_2792	28	16	0.00779076238174736	0.00445062586926287
ANC_p1_4B	HAMBI_3031	216	81	0.0601001669449082	0.0225312934631433
ANC_p1_4B	HAMBI_3237	1	5	0.000278241513633834	0.00139082058414465
ANC_p3_2C	HAMBI_0006	9	2	0.00342987804878049	0.000761904761904762
ANC_p3_2C	HAMBI_0097	11	13	0.00419207317073171	0.00495238095238095
ANC_p3_2C	HAMBI_0105	2	235	0.00076219512195122	0.0895238095238095
ANC_p3_2C	HAMBI_0262	7	0	0.00266768292682927	0
ANC_p3_2C	HAMBI_0403	96	104	0.0365853658536585	0.0396190476190476
ANC_p3_2C	HAMBI_1279	9	7	0.00342987804878049	0.00266666666666667
ANC_p3_2C	HAMBI_1287	4	17	0.00152439024390244	0.00647619047619048
ANC_p3_2C	HAMBI_1292	16	67	0.00609756097560976	0.0255238095238095
ANC_p3_2C	HAMBI_1299	0	0	0	0
ANC_p3_2C	HAMBI_1842	9	4	0.00342987804878049	0.00152380952380952
ANC_p3_2C	HAMBI_1896	1	2	0.00038109756097561	0.000761904761904762
ANC_p3_2C	HAMBI_1972	562	749	0.214176829268293	0.285333333333333
ANC_p3_2C	HAMBI_1977	312	329	0.11890243902439	0.125333333333333
ANC_p3_2C	HAMBI_1988	6	5	0.00228658536585366	0.0019047619047619
ANC_p3_2C	HAMBI_2159	267	388	0.101753048780488	0.147809523809524
ANC_p3_2C	HAMBI_2160	62	67	0.0236280487804878	0.0255238095238095
ANC_p3_2C	HAMBI_2164	253	252	0.0964176829268293	0.096
ANC_p3_2C	HAMBI_2443	2	63	0.00076219512195122	0.024
ANC_p3_2C	HAMBI_2494	28	50	0.0106707317073171	0.019047619047619
ANC_p3_2C	HAMBI_2659	956	259	0.364329268292683	0.0986666666666667
ANC_p3_2C	HAMBI_2792	1	1	0.00038109756097561	0.000380952380952381
ANC_p3_2C	HAMBI_3031	10	5	0.0038109756097561	0.0019047619047619
ANC_p3_2C	HAMBI_3237	1	6	0.00038109756097561	0.00228571428571429
EVO_p6_4B	HAMBI_0006	299	72	0.174853801169591	0.0420806545879603
EVO_p6_4B	HAMBI_0097	171	198	0.1	0.115721800116891
EVO_p6_4B	HAMBI_0105	3	353	0.00175438596491228	0.206312098188194
EVO_p6_4B	HAMBI_0262	44	1	0.0257309941520468	0.000584453535943892
EVO_p6_4B	HAMBI_0403	71	77	0.0415204678362573	0.0450029222676797
EVO_p6_4B	HAMBI_1279	38	28	0.0222222222222222	0.016364699006429
EVO_p6_4B	HAMBI_1287	18	77	0.0105263157894737	0.0450029222676797
EVO_p6_4B	HAMBI_1292	27	114	0.0157894736842105	0.0666277030976037
EVO_p6_4B	HAMBI_1299	2	53	0.00116959064327485	0.0309760374050263
EVO_p6_4B	HAMBI_1842	85	38	0.0497076023391813	0.0222092343658679
EVO_p6_4B	HAMBI_1896	26	40	0.0152046783625731	0.0233781414377557
EVO_p6_4B	HAMBI_1972	19	25	0.0111111111111111	0.0146113383985973
EVO_p6_4B	HAMBI_1977	1	1	0.000584795321637427	0.000584453535943892
EVO_p6_4B	HAMBI_1988	118	91	0.0690058479532164	0.0531852717708942
EVO_p6_4B	HAMBI_2159	55	80	0.0321637426900585	0.0467562828755114
EVO_p6_4B	HAMBI_2160	59	64	0.0345029239766082	0.0374050263004091
EVO_p6_4B	HAMBI_2164	135	135	0.0789473684210526	0.0789012273524255
EVO_p6_4B	HAMBI_2443	2	63	0.00116959064327485	0.0368205727644652
EVO_p6_4B	HAMBI_2494	21	38	0.012280701754386	0.0222092343658679
EVO_p6_4B	HAMBI_2659	440	120	0.257309941520468	0.0701344243132671
EVO_p6_4B	HAMBI_2792	7	5	0.00409356725146199	0.00292226767971946
EVO_p6_4B	HAMBI_3031	68	32	0.039766081871345	0.0187025131502046
EVO_p6_4B	HAMBI_3237	1	6	0.000584795321637427	0.00350672121566335
ANC_p2_2F	HAMBI_0006	10	2	0.00932835820895522	0.00186741363211951
ANC_p2_2F	HAMBI_0097	21	21	0.019589552238806	0.0196078431372549
ANC_p2_2F	HAMBI_0105	4	405	0.00373134328358209	0.378151260504202
ANC_p2_2F	HAMBI_0262	9	0	0.0083955223880597	0
ANC_p2_2F	HAMBI_0403	90	84	0.083955223880597	0.0784313725490196
ANC_p2_2F	HAMBI_1279	13	8	0.0121268656716418	0.00746965452847806
ANC_p2_2F	HAMBI_1287	9	33	0.0083955223880597	0.030812324929972
ANC_p2_2F	HAMBI_1292	15	54	0.0139925373134328	0.0504201680672269
ANC_p2_2F	HAMBI_1299	0	0	0	0
ANC_p2_2F	HAMBI_1842	9	3	0.0083955223880597	0.00280112044817927
ANC_p2_2F	HAMBI_1896	2	3	0.00186567164179104	0.00280112044817927
ANC_p2_2F	HAMBI_1972	8	9	0.00746268656716418	0.00840336134453781
ANC_p2_2F	HAMBI_1977	4	4	0.00373134328358209	0.00373482726423903
ANC_p2_2F	HAMBI_1988	5	3	0.00466417910447761	0.00280112044817927
ANC_p2_2F	HAMBI_2159	40	50	0.0373134328358209	0.0466853408029879
ANC_p2_2F	HAMBI_2160	35	32	0.0326492537313433	0.0298786181139122
ANC_p2_2F	HAMBI_2164	240	206	0.223880597014925	0.19234360410831
ANC_p2_2F	HAMBI_2443	0	0	0	0
ANC_p2_2F	HAMBI_2494	12	19	0.0111940298507463	0.0177404295051354
ANC_p2_2F	HAMBI_2659	533	125	0.497201492537313	0.11671335200747
ANC_p2_2F	HAMBI_2792	2	1	0.00186567164179104	0.000933706816059757
ANC_p2_2F	HAMBI_3031	10	4	0.00932835820895522	0.00373482726423903
ANC_p2_2F	HAMBI_3237	1	5	0.000932835820895522	0.00466853408029879
EVO_p7_2F	HAMBI_0006	7	1	0.00799086757990868	0.00114155251141553
EVO_p7_2F	HAMBI_0097	7	7	0.00799086757990868	0.00799086757990868
EVO_p7_2F	HAMBI_0105	0	0	0	0
EVO_p7_2F	HAMBI_0262	1	0	0.00114155251141553	0
EVO_p7_2F	HAMBI_0403	2	2	0.00228310502283105	0.00228310502283105
EVO_p7_2F	HAMBI_1279	2	1	0.00228310502283105	0.00114155251141553
EVO_p7_2F	HAMBI_1287	12	42	0.0136986301369863	0.047945205479452
EVO_p7_2F	HAMBI_1292	2	7	0.00228310502283105	0.00799086757990868
EVO_p7_2F	HAMBI_1299	0	0	0	0
EVO_p7_2F	HAMBI_1842	1	0	0.00114155251141553	0
EVO_p7_2F	HAMBI_1896	4	5	0.0045662100456621	0.00570776255707763
EVO_p7_2F	HAMBI_1972	623	677	0.711187214611872	0.77283105022831
EVO_p7_2F	HAMBI_1977	5	4	0.00570776255707763	0.0045662100456621
EVO_p7_2F	HAMBI_1988	2	1	0.00228310502283105	0.00114155251141553
EVO_p7_2F	HAMBI_2159	8	9	0.0091324200913242	0.0102739726027397
EVO_p7_2F	HAMBI_2160	4	4	0.0045662100456621	0.0045662100456621
EVO_p7_2F	HAMBI_2164	118	96	0.134703196347032	0.10958904109589
EVO_p7_2F	HAMBI_2443	0	0	0	0
EVO_p7_2F	HAMBI_2494	2	3	0.00228310502283105	0.00342465753424658
EVO_p7_2F	HAMBI_2659	74	16	0.0844748858447489	0.0182648401826484
EVO_p7_2F	HAMBI_2792	0	0	0	0
EVO_p7_2F	HAMBI_3031	2	1	0.00228310502283105	0.00114155251141553
EVO_p7_2F	HAMBI_3237	0	0	0	0
ANC_p3_1E	HAMBI_0006	268	42	0.12082957619477	0.0189359783588819
ANC_p3_1E	HAMBI_0097	107	81	0.0482416591523895	0.0365193868349865
ANC_p3_1E	HAMBI_0105	0	0	0	0
ANC_p3_1E	HAMBI_0262	3	0	0.00135256988277728	0
ANC_p3_1E	HAMBI_0403	51	36	0.0229936880072137	0.0162308385933273
ANC_p3_1E	HAMBI_1279	69	32	0.0311091073038774	0.0144274120829576
ANC_p3_1E	HAMBI_1287	245	682	0.110459873760144	0.307484220018034
ANC_p3_1E	HAMBI_1292	117	320	0.0527502254283138	0.144274120829576
ANC_p3_1E	HAMBI_1299	4	69	0.0018034265103697	0.0311091073038774
ANC_p3_1E	HAMBI_1842	36	10	0.0162308385933273	0.00450856627592426
ANC_p3_1E	HAMBI_1896	25	25	0.0112714156898106	0.0112714156898106
ANC_p3_1E	HAMBI_1972	904	784	0.407574391343553	0.353471596032462
ANC_p3_1E	HAMBI_1977	22	15	0.00991884580703336	0.00676284941388638
ANC_p3_1E	HAMBI_1988	1	1	0.000450856627592426	0.000450856627592426
ANC_p3_1E	HAMBI_2159	5	5	0.00225428313796213	0.00225428313796213
ANC_p3_1E	HAMBI_2160	13	9	0.00586113615870153	0.00405770964833183
ANC_p3_1E	HAMBI_2164	48	31	0.0216411181244364	0.0139765554553652
ANC_p3_1E	HAMBI_2443	1	21	0.000450856627592426	0.00946798917944094
ANC_p3_1E	HAMBI_2494	2	2	0.000901713255184851	0.000901713255184851
ANC_p3_1E	HAMBI_2659	294	52	0.132551848512173	0.0234445446348061
ANC_p3_1E	HAMBI_2792	1	0	0.000450856627592426	0
ANC_p3_1E	HAMBI_3031	2	1	0.000901713255184851	0.000450856627592426
ANC_p3_1E	HAMBI_3237	0	0	0	0
EVO_p8_4C	HAMBI_0006	565	170	0.482905982905983	0.145051194539249
EVO_p8_4C	HAMBI_0097	6	9	0.00512820512820513	0.00767918088737201
EVO_p8_4C	HAMBI_0105	0	0	0	0
EVO_p8_4C	HAMBI_0262	2	0	0.00170940170940171	0
EVO_p8_4C	HAMBI_0403	0	0	0	0
EVO_p8_4C	HAMBI_1279	1	1	0.000854700854700855	0.000853242320819113
EVO_p8_4C	HAMBI_1287	33	177	0.0282051282051282	0.151023890784983
EVO_p8_4C	HAMBI_1292	4	21	0.00341880341880342	0.0179180887372014
EVO_p8_4C	HAMBI_1299	0	0	0	0
EVO_p8_4C	HAMBI_1842	1	1	0.000854700854700855	0.000853242320819113
EVO_p8_4C	HAMBI_1896	70	134	0.0598290598290598	0.114334470989761
EVO_p8_4C	HAMBI_1972	10	17	0.00854700854700855	0.0145051194539249
EVO_p8_4C	HAMBI_1977	0	0	0	0
EVO_p8_4C	HAMBI_1988	1	1	0.000854700854700855	0.000853242320819113
EVO_p8_4C	HAMBI_2159	249	453	0.212820512820513	0.386518771331058
EVO_p8_4C	HAMBI_2160	15	20	0.0128205128205128	0.0170648464163823
